,path,prediction
1787,D:/CS4243_miniproj/captcha_img/test\hbll9-0.png,1iiil
1788,D:/CS4243_miniproj/captcha_img/test\ikni4lb-0.png,i1iilicui
1789,D:/CS4243_miniproj/captcha_img/test\ulb7ir-0.png,iiiilii
1790,D:/CS4243_miniproj/captcha_img/test\4fxwgg4-0.png,ililili
1791,D:/CS4243_miniproj/captcha_img/test\g0ml0-0.png,iiili
1792,D:/CS4243_miniproj/captcha_img/test\o1s3al0-0.png,ii1iil
1793,D:/CS4243_miniproj/captcha_img/test\pz5eyw-0.png,iiiili11
1794,D:/CS4243_miniproj/captcha_img/test\dy1ok3v0-0.png,iliiicri
1795,D:/CS4243_miniproj/captcha_img/test\s0ho4qfp-0.png,iiii1i1i
1796,D:/CS4243_miniproj/captcha_img/test\jl35wmz-0.png,iuii11i
1797,D:/CS4243_miniproj/captcha_img/test\72cr-0.png,liil
1798,D:/CS4243_miniproj/captcha_img/test\f95n2fh-0.png,iiiliii
1799,D:/CS4243_miniproj/captcha_img/test\aqq8-0.png,illi
1800,D:/CS4243_miniproj/captcha_img/test\l2qgx6-0.png,liilil
1801,D:/CS4243_miniproj/captcha_img/test\il680q15-0.png,llili1ii
1802,D:/CS4243_miniproj/captcha_img/test\2zs3-0.png,iili
1803,D:/CS4243_miniproj/captcha_img/test\uvbv-0.png,liii
1804,D:/CS4243_miniproj/captcha_img/test\5nkkc244-0.png,lilliili
1805,D:/CS4243_miniproj/captcha_img/test\k27msq-0.png,iiilill
1806,D:/CS4243_miniproj/captcha_img/test\wm23u-0.png,iiii
1807,D:/CS4243_miniproj/captcha_img/test\vvioeu-0.png,iiiiil
1808,D:/CS4243_miniproj/captcha_img/test\45weu-0.png,iiil1
1809,D:/CS4243_miniproj/captcha_img/test\857txd-0.png,liliui
1810,D:/CS4243_miniproj/captcha_img/test\qn1d-0.png,jiili
1811,D:/CS4243_miniproj/captcha_img/test\002e23-0.png,uiiiii
1812,D:/CS4243_miniproj/captcha_img/test\zafym-0.png,iii1i
1813,D:/CS4243_miniproj/captcha_img/test\0a7sh2wp-0.png,1iiiilli
1814,D:/CS4243_miniproj/captcha_img/test\u1lz3-0.png,iiiii
1815,D:/CS4243_miniproj/captcha_img/test\fojc5-0.png,iiiili
1816,D:/CS4243_miniproj/captcha_img/test\c1zjhlz-0.png,iiiiliii
1817,D:/CS4243_miniproj/captcha_img/test\3q9kl33x-0.png,iliiilll
1818,D:/CS4243_miniproj/captcha_img/test\rtxicbh-0.png,iiii1li
1819,D:/CS4243_miniproj/captcha_img/test\jyun-0.png,iili
1820,D:/CS4243_miniproj/captcha_img/test\rubx10-0.png,ilr1li
1821,D:/CS4243_miniproj/captcha_img/test\1gbu5qus-0.png,illiiiii
1822,D:/CS4243_miniproj/captcha_img/test\nl4e1-0.png,iil
1823,D:/CS4243_miniproj/captcha_img/test\5unt2o-0.png,ii1ili
1824,D:/CS4243_miniproj/captcha_img/test\diisew16-0.png,il1ilill
1825,D:/CS4243_miniproj/captcha_img/test\0rw4sjk-0.png,1iiliii
1826,D:/CS4243_miniproj/captcha_img/test\aiu0q3n5-0.png,jiiiiilii
1827,D:/CS4243_miniproj/captcha_img/test\vmubm06i-0.png,l1illvi1
1828,D:/CS4243_miniproj/captcha_img/test\ubqwlx-0.png,ili1il
1829,D:/CS4243_miniproj/captcha_img/test\bc8nk-0.png,iiii1
1830,D:/CS4243_miniproj/captcha_img/test\gheilnvi-0.png,iiii1iii
1831,D:/CS4243_miniproj/captcha_img/test\lm9d24-0.png,iillii
1832,D:/CS4243_miniproj/captcha_img/test\ot8sxi-0.png,llir
1833,D:/CS4243_miniproj/captcha_img/test\rzipgazj-0.png,iiiijlii
1834,D:/CS4243_miniproj/captcha_img/test\w15fnfz7-0.png,iiii1iii
1835,D:/CS4243_miniproj/captcha_img/test\oe0eq9-0.png,liiiii
1836,D:/CS4243_miniproj/captcha_img/test\nvzpgdh-0.png,lll1lii
1837,D:/CS4243_miniproj/captcha_img/test\wkai-0.png,iiiji
1838,D:/CS4243_miniproj/captcha_img/test\odp8-0.png,iiii
1839,D:/CS4243_miniproj/captcha_img/test\bayv1bf-0.png,llii1ii
1840,D:/CS4243_miniproj/captcha_img/test\2aidl-0.png,inilii
1841,D:/CS4243_miniproj/captcha_img/test\vi0d-0.png,lii1i
1842,D:/CS4243_miniproj/captcha_img/test\o8lf-0.png,iii1
1843,D:/CS4243_miniproj/captcha_img/test\4ni1kw-0.png,iiiiiii
1844,D:/CS4243_miniproj/captcha_img/test\ptb87-0.png,liiii
1845,D:/CS4243_miniproj/captcha_img/test\ol1r-0.png,liii
1846,D:/CS4243_miniproj/captcha_img/test\lv8m9l-0.png,illirj
1847,D:/CS4243_miniproj/captcha_img/test\4b3eze4x-0.png,jiliiiil
1848,D:/CS4243_miniproj/captcha_img/test\7e5o36h-0.png,iiiliil
1849,D:/CS4243_miniproj/captcha_img/test\3flp3ljj-0.png,liiiiiiiii
1850,D:/CS4243_miniproj/captcha_img/test\hagreh-0.png,l1iili
1851,D:/CS4243_miniproj/captcha_img/test\9q8et-0.png,liill
1852,D:/CS4243_miniproj/captcha_img/test\30rju0c-0.png,iiluii1i
1853,D:/CS4243_miniproj/captcha_img/test\lxbsfv-0.png,iuliii
1854,D:/CS4243_miniproj/captcha_img/test\sdk4l7-0.png,lliiii
1855,D:/CS4243_miniproj/captcha_img/test\lqapu8-0.png,ii1iii
1856,D:/CS4243_miniproj/captcha_img/test\qfqzy-0.png,i11
1857,D:/CS4243_miniproj/captcha_img/test\07z0-0.png,1ili
1858,D:/CS4243_miniproj/captcha_img/test\8p2da-0.png,iiiii
1859,D:/CS4243_miniproj/captcha_img/test\ja6j-0.png,iil1i
1860,D:/CS4243_miniproj/captcha_img/test\jlicpwe-0.png,1liiliii1
1861,D:/CS4243_miniproj/captcha_img/test\kfa4jh-0.png,iiiiiii
1862,D:/CS4243_miniproj/captcha_img/test\6ziffcz-0.png,iiiliii1
1863,D:/CS4243_miniproj/captcha_img/test\345ar-0.png,iiiii
1864,D:/CS4243_miniproj/captcha_img/test\4ina3nwq-0.png,iciijijil
1865,D:/CS4243_miniproj/captcha_img/test\pqt4toan-0.png,iii1iici
1866,D:/CS4243_miniproj/captcha_img/test\1cfa40wy-0.png,iiiiiili
1867,D:/CS4243_miniproj/captcha_img/test\p8agb-0.png,iiiii
1868,D:/CS4243_miniproj/captcha_img/test\szbx-0.png,iuli
1869,D:/CS4243_miniproj/captcha_img/test\vled8-0.png,iilii
1870,D:/CS4243_miniproj/captcha_img/test\ygdory15-0.png,ulliliii
1871,D:/CS4243_miniproj/captcha_img/test\tfwptzc-0.png,illiiii
1872,D:/CS4243_miniproj/captcha_img/test\3ido1q0-0.png,liiiijii
1873,D:/CS4243_miniproj/captcha_img/test\f73kv-0.png,jjli1
1874,D:/CS4243_miniproj/captcha_img/test\4hycg-0.png,l11il
1875,D:/CS4243_miniproj/captcha_img/test\oxtzxi-0.png,iiliii
1876,D:/CS4243_miniproj/captcha_img/test\o0995i-0.png,iiiiill
1877,D:/CS4243_miniproj/captcha_img/test\o2b2gfg-0.png,il1iiii
1878,D:/CS4243_miniproj/captcha_img/test\uiqv-0.png,lill
1879,D:/CS4243_miniproj/captcha_img/test\1ku9bzoy-0.png,illiliii
1880,D:/CS4243_miniproj/captcha_img/test\q7ix0c-0.png,1illlc1
1881,D:/CS4243_miniproj/captcha_img/test\0tbe-0.png,1iii
1882,D:/CS4243_miniproj/captcha_img/test\qrpynkwv-0.png,ii1iliil
1883,D:/CS4243_miniproj/captcha_img/test\gdhkyad-0.png,iiiliii
1884,D:/CS4243_miniproj/captcha_img/test\505bfqaw-0.png,1jliiili
1885,D:/CS4243_miniproj/captcha_img/test\al5oidta-0.png,luiiliil1
1886,D:/CS4243_miniproj/captcha_img/test\6cn8khq-0.png,liiji
1887,D:/CS4243_miniproj/captcha_img/test\qw1dv-0.png,iliii
1888,D:/CS4243_miniproj/captcha_img/test\dxyz-0.png,iiji
1889,D:/CS4243_miniproj/captcha_img/test\c3mh-0.png,iiil
1890,D:/CS4243_miniproj/captcha_img/test\zdoblf-0.png,iii1il
1891,D:/CS4243_miniproj/captcha_img/test\g2d389y-0.png,iii1iii
1892,D:/CS4243_miniproj/captcha_img/test\cwtje-0.png,i1vl
1893,D:/CS4243_miniproj/captcha_img/test\1irn-0.png,iili
1894,D:/CS4243_miniproj/captcha_img/test\nqdrscn5-0.png,ii1liill
1895,D:/CS4243_miniproj/captcha_img/test\48nd6j-0.png,iliiic
1896,D:/CS4243_miniproj/captcha_img/test\eapsj-0.png,iliiii
1897,D:/CS4243_miniproj/captcha_img/test\x2f7mwro-0.png,liiiiiili
1898,D:/CS4243_miniproj/captcha_img/test\dhgx-0.png,ilil
1899,D:/CS4243_miniproj/captcha_img/test\eq9vn3-0.png,jiiiiiiii
1900,D:/CS4243_miniproj/captcha_img/test\y68r-0.png,liil
1901,D:/CS4243_miniproj/captcha_img/test\ham46lpd-0.png,uiiiiici
1902,D:/CS4243_miniproj/captcha_img/test\c1dq8-0.png,iiiil
1903,D:/CS4243_miniproj/captcha_img/test\1x44n7nx-0.png,uililjii
1904,D:/CS4243_miniproj/captcha_img/test\1tyn-0.png,ilil
1905,D:/CS4243_miniproj/captcha_img/test\0scs-0.png,iici
1906,D:/CS4243_miniproj/captcha_img/test\kwe6yy64-0.png,iiiiji
1907,D:/CS4243_miniproj/captcha_img/test\4dzwx-0.png,lilil
1908,D:/CS4243_miniproj/captcha_img/test\hljv6-0.png,iiii1
1909,D:/CS4243_miniproj/captcha_img/test\8t95-0.png,iiji
1910,D:/CS4243_miniproj/captcha_img/test\squ6k1-0.png,iiiili
1911,D:/CS4243_miniproj/captcha_img/test\72qrkw-0.png,liii1l
1912,D:/CS4243_miniproj/captcha_img/test\zumj-0.png,llll
1913,D:/CS4243_miniproj/captcha_img/test\nhg8w-0.png,11iii
1914,D:/CS4243_miniproj/captcha_img/test\wpkvs6-0.png,1iilii
1915,D:/CS4243_miniproj/captcha_img/test\1asdyrv-0.png,iciiiii
1916,D:/CS4243_miniproj/captcha_img/test\rf6f-0.png,siji
1917,D:/CS4243_miniproj/captcha_img/test\m2i4u-0.png,i1iili
1918,D:/CS4243_miniproj/captcha_img/test\ighh4lc-0.png,iiiill1i
1919,D:/CS4243_miniproj/captcha_img/test\wb609qj-0.png,iuiliirii
1920,D:/CS4243_miniproj/captcha_img/test\oywfaf-0.png,iliiii
1921,D:/CS4243_miniproj/captcha_img/test\iq0bjxdg-0.png,ii1i1iv1ii
1922,D:/CS4243_miniproj/captcha_img/test\43uquhed-0.png,uiiilil1
1923,D:/CS4243_miniproj/captcha_img/test\i5kd0omr-0.png,lillii1li
1924,D:/CS4243_miniproj/captcha_img/test\g4pu-0.png,iii
1925,D:/CS4243_miniproj/captcha_img/test\hyj870q-0.png,il11ili
1926,D:/CS4243_miniproj/captcha_img/test\57z6amy5-0.png,11lliiil
1927,D:/CS4243_miniproj/captcha_img/test\iwlynjx2-0.png,uiiiiili
1928,D:/CS4243_miniproj/captcha_img/test\728h-0.png,lili
1929,D:/CS4243_miniproj/captcha_img/test\a05d1v-0.png,1iiii1
1930,D:/CS4243_miniproj/captcha_img/test\ci2yg-0.png,iiiiili1i
1931,D:/CS4243_miniproj/captcha_img/test\h1ytmt-0.png,iillii
1932,D:/CS4243_miniproj/captcha_img/test\jfsnttz-0.png,1iiili
1933,D:/CS4243_miniproj/captcha_img/test\n4exm-0.png,lll1i
1934,D:/CS4243_miniproj/captcha_img/test\z1stkhmn-0.png,uljilii
1935,D:/CS4243_miniproj/captcha_img/test\unr4-0.png,jlii
1936,D:/CS4243_miniproj/captcha_img/test\03yl9s-0.png,iiiil1
1937,D:/CS4243_miniproj/captcha_img/test\x2hj-0.png,i1iil
1938,D:/CS4243_miniproj/captcha_img/test\be5bvz-0.png,iiiiii
1939,D:/CS4243_miniproj/captcha_img/test\18gg-0.png,iiii
1940,D:/CS4243_miniproj/captcha_img/test\51tm1m-0.png,il1villiiiii
1941,D:/CS4243_miniproj/captcha_img/test\uiu9qbp-0.png,iujiiii
1942,D:/CS4243_miniproj/captcha_img/test\j7lkhg-0.png,iliilii
1943,D:/CS4243_miniproj/captcha_img/test\leetgs6-0.png,l1liiii
1944,D:/CS4243_miniproj/captcha_img/test\ppsxh90-0.png,iiliiili
1945,D:/CS4243_miniproj/captcha_img/test\lq8z87-0.png,iriill
1946,D:/CS4243_miniproj/captcha_img/test\st46-0.png,ii1i
1947,D:/CS4243_miniproj/captcha_img/test\ge5tdvi-0.png,luiil1il
1948,D:/CS4243_miniproj/captcha_img/test\8t5ylkn-0.png,ilijili
1949,D:/CS4243_miniproj/captcha_img/test\ez5h-0.png,i11i
1950,D:/CS4243_miniproj/captcha_img/test\hetibp-0.png,iiiiiii
1951,D:/CS4243_miniproj/captcha_img/test\7atr4vpn-0.png,iijiilii
1952,D:/CS4243_miniproj/captcha_img/test\p91f1mry-0.png,li1iiijii
1953,D:/CS4243_miniproj/captcha_img/test\97vl-0.png,iiii
1954,D:/CS4243_miniproj/captcha_img/test\74d5nqg7-0.png,iiliiiilii
1955,D:/CS4243_miniproj/captcha_img/test\yc4w-0.png,iirl
1956,D:/CS4243_miniproj/captcha_img/test\3smh1i-0.png,liiiiil
1957,D:/CS4243_miniproj/captcha_img/test\m19yr21n-0.png,uliliiir
1958,D:/CS4243_miniproj/captcha_img/test\11nm-0.png,iiil
1959,D:/CS4243_miniproj/captcha_img/test\suv8-0.png,1iil
1960,D:/CS4243_miniproj/captcha_img/test\loo3ncg-0.png,1i1liil
1961,D:/CS4243_miniproj/captcha_img/test\bh8fm4-0.png,lljiii
1962,D:/CS4243_miniproj/captcha_img/test\7zns-0.png,liii
1963,D:/CS4243_miniproj/captcha_img/test\xupyep0m-0.png,iiil
1964,D:/CS4243_miniproj/captcha_img/test\ptp3s-0.png,iliji
1965,D:/CS4243_miniproj/captcha_img/test\wvnwm-0.png,ilill
1966,D:/CS4243_miniproj/captcha_img/test\stl4xtj-0.png,1iiiill
1967,D:/CS4243_miniproj/captcha_img/test\9l7bkna-0.png,iiiliil
1968,D:/CS4243_miniproj/captcha_img/test\3eyys-0.png,iilli
1969,D:/CS4243_miniproj/captcha_img/test\k6oku5-0.png,ll11ij
1970,D:/CS4243_miniproj/captcha_img/test\cfqgi-0.png,1il1i
1971,D:/CS4243_miniproj/captcha_img/test\sa74r-0.png,iiiii
1972,D:/CS4243_miniproj/captcha_img/test\lmzu3cgb-0.png,ii
1973,D:/CS4243_miniproj/captcha_img/test\9k0r3u89-0.png,iiiiilil
1974,D:/CS4243_miniproj/captcha_img/test\zwjhgwvj-0.png,iclii1iiii
1975,D:/CS4243_miniproj/captcha_img/test\f49sgark-0.png,liijiiis
1976,D:/CS4243_miniproj/captcha_img/test\nf3w3-0.png,iilii
1977,D:/CS4243_miniproj/captcha_img/test\39fyn9-0.png,ii1ilj
1978,D:/CS4243_miniproj/captcha_img/test\5buf-0.png,liv1
1979,D:/CS4243_miniproj/captcha_img/test\ctyged6-0.png,ijlilil
1980,D:/CS4243_miniproj/captcha_img/test\04zqohgi-0.png,li1liiiji
1981,D:/CS4243_miniproj/captcha_img/test\icew-0.png,liil
1982,D:/CS4243_miniproj/captcha_img/test\xr47ewz-0.png,iiiili1
1983,D:/CS4243_miniproj/captcha_img/test\xteqzb6-0.png,liiivjj
1984,D:/CS4243_miniproj/captcha_img/test\cczqr7m-0.png,iijii1i
1985,D:/CS4243_miniproj/captcha_img/test\vclgq26-0.png,ill1iii
1986,D:/CS4243_miniproj/captcha_img/test\pwp08u13-0.png,iiiiiill
1987,D:/CS4243_miniproj/captcha_img/test\pkgt-0.png,iiil
1988,D:/CS4243_miniproj/captcha_img/test\h50uifd-0.png,ii1ii
1989,D:/CS4243_miniproj/captcha_img/test\zrfa0m0j-0.png,lijiiiiliijili
1990,D:/CS4243_miniproj/captcha_img/test\6t2f1-0.png,1ijii
1991,D:/CS4243_miniproj/captcha_img/test\wcgxtu6-0.png,iiiiiil
1992,D:/CS4243_miniproj/captcha_img/test\q5vxwf-0.png,iijlii
1993,D:/CS4243_miniproj/captcha_img/test\7juo675-0.png,liiiiiji
1994,D:/CS4243_miniproj/captcha_img/test\ndtfd-0.png,iiiii
1995,D:/CS4243_miniproj/captcha_img/test\jldc-0.png,liii
1996,D:/CS4243_miniproj/captcha_img/test\jnovjd-0.png,iiilliii
1997,D:/CS4243_miniproj/captcha_img/test\1dhcacd-0.png,liilii1
1998,D:/CS4243_miniproj/captcha_img/test\xze1h-0.png,iilii
1999,D:/CS4243_miniproj/captcha_img/test\jaof-0.png,i1ii1
