,path,prediction
1738,D:/CS4243_miniproj/captcha_img/test\wwm1m-0.png,wwwpwppwupm
1739,D:/CS4243_miniproj/captcha_img/test\4ggz8z-0.png,wwwpww
1740,D:/CS4243_miniproj/captcha_img/test\esikt-0.png,uuwww
1741,D:/CS4243_miniproj/captcha_img/test\df4i-0.png,wwoww
1742,D:/CS4243_miniproj/captcha_img/test\xag8gf-0.png,wwwww7
1743,D:/CS4243_miniproj/captcha_img/test\2yqdk-0.png,wpwmm
1744,D:/CS4243_miniproj/captcha_img/test\mub4ku-0.png,uwwmww
1745,D:/CS4243_miniproj/captcha_img/test\0vug13-0.png,whwwww
1746,D:/CS4243_miniproj/captcha_img/test\r5wz7-0.png,wwwww
1747,D:/CS4243_miniproj/captcha_img/test\kuzsno-0.png,wwwwpm
1748,D:/CS4243_miniproj/captcha_img/test\bg2l-0.png,ww7w
1749,D:/CS4243_miniproj/captcha_img/test\w4yac-0.png,wwwwh
1750,D:/CS4243_miniproj/captcha_img/test\1sil9-0.png,wwwww
1751,D:/CS4243_miniproj/captcha_img/test\9xrjkpv3-0.png,wwpwm7www
1752,D:/CS4243_miniproj/captcha_img/test\2v2n13je-0.png,7ww7pwmp
1753,D:/CS4243_miniproj/captcha_img/test\gr8ac-0.png,wpwmw
1754,D:/CS4243_miniproj/captcha_img/test\mpq1-0.png,mwww
1755,D:/CS4243_miniproj/captcha_img/test\qwqwkv-0.png,wmwmwh
1756,D:/CS4243_miniproj/captcha_img/test\eyqul0-0.png,wwwiwo
1757,D:/CS4243_miniproj/captcha_img/test\47v30-0.png,wwwwwmwwwmwww
1758,D:/CS4243_miniproj/captcha_img/test\6885kiy-0.png,wwm
1759,D:/CS4243_miniproj/captcha_img/test\zb7nus-0.png,wowwmp
1760,D:/CS4243_miniproj/captcha_img/test\k070g5pe-0.png,mwwmwwpw
1761,D:/CS4243_miniproj/captcha_img/test\t7eo-0.png,wwum
1762,D:/CS4243_miniproj/captcha_img/test\4hdb-0.png,wwmw
1763,D:/CS4243_miniproj/captcha_img/test\0fee-0.png,wwww
1764,D:/CS4243_miniproj/captcha_img/test\wchyh86-0.png,mmwww5u
1765,D:/CS4243_miniproj/captcha_img/test\h8tg-0.png,wwwp
1766,D:/CS4243_miniproj/captcha_img/test\kfj8-0.png,wxwww
1767,D:/CS4243_miniproj/captcha_img/test\3ymdwwi-0.png,w37pwpp
1768,D:/CS4243_miniproj/captcha_img/test\lh3t5tp-0.png,pppwwww
1769,D:/CS4243_miniproj/captcha_img/test\fyvpmvsh-0.png,hwpp
1770,D:/CS4243_miniproj/captcha_img/test\21iyxsn-0.png,wwmwwp7
1771,D:/CS4243_miniproj/captcha_img/test\ve47-0.png,www
1772,D:/CS4243_miniproj/captcha_img/test\movv0qg-0.png,wwwwwww
1773,D:/CS4243_miniproj/captcha_img/test\xptpi-0.png,wwpww
1774,D:/CS4243_miniproj/captcha_img/test\916r-0.png,pwww
1775,D:/CS4243_miniproj/captcha_img/test\l2dxd3-0.png,uwwwpw
1776,D:/CS4243_miniproj/captcha_img/test\ilmlq-0.png,wwmwpw
1777,D:/CS4243_miniproj/captcha_img/test\1bu55hc-0.png,pwmwppw
1778,D:/CS4243_miniproj/captcha_img/test\jb5f-0.png,wwmw
1779,D:/CS4243_miniproj/captcha_img/test\ky4yrdb-0.png,wwwwwww
1780,D:/CS4243_miniproj/captcha_img/test\9xawh3yg-0.png,wwwm
1781,D:/CS4243_miniproj/captcha_img/test\8gjjfa-0.png,ohwwpw
1782,D:/CS4243_miniproj/captcha_img/test\trh3-0.png,umww
1783,D:/CS4243_miniproj/captcha_img/test\l1mhs4d-0.png,wwnhwmw
1784,D:/CS4243_miniproj/captcha_img/test\difuege-0.png,mwwwwwww
1785,D:/CS4243_miniproj/captcha_img/test\9jne-0.png,7wwpw
1786,D:/CS4243_miniproj/captcha_img/test\wbu9wu6-0.png,wppmwwp
1787,D:/CS4243_miniproj/captcha_img/test\hbll9-0.png,mmwu7
1788,D:/CS4243_miniproj/captcha_img/test\ikni4lb-0.png,3mwwwowww
1789,D:/CS4243_miniproj/captcha_img/test\ulb7ir-0.png,wm7wwhw
1790,D:/CS4243_miniproj/captcha_img/test\4fxwgg4-0.png,wwwmwww
1791,D:/CS4243_miniproj/captcha_img/test\g0ml0-0.png,wmw7w
1792,D:/CS4243_miniproj/captcha_img/test\o1s3al0-0.png,wwwwww
1793,D:/CS4243_miniproj/captcha_img/test\pz5eyw-0.png,wwwpwmww
1794,D:/CS4243_miniproj/captcha_img/test\dy1ok3v0-0.png,w7wpwmww
1795,D:/CS4243_miniproj/captcha_img/test\s0ho4qfp-0.png,ppwiwwwo
1796,D:/CS4243_miniproj/captcha_img/test\jl35wmz-0.png,mwmwwmw
1797,D:/CS4243_miniproj/captcha_img/test\72cr-0.png,wwww
1798,D:/CS4243_miniproj/captcha_img/test\f95n2fh-0.png,upwwwww
1799,D:/CS4243_miniproj/captcha_img/test\aqq8-0.png,womh
1800,D:/CS4243_miniproj/captcha_img/test\l2qgx6-0.png,wppppw
1801,D:/CS4243_miniproj/captcha_img/test\il680q15-0.png,wwumpppw
1802,D:/CS4243_miniproj/captcha_img/test\2zs3-0.png,wwmm
1803,D:/CS4243_miniproj/captcha_img/test\uvbv-0.png,wwww
1804,D:/CS4243_miniproj/captcha_img/test\5nkkc244-0.png,wwwmmpwp
1805,D:/CS4243_miniproj/captcha_img/test\k27msq-0.png,wwpwwww
1806,D:/CS4243_miniproj/captcha_img/test\wm23u-0.png,wwww
1807,D:/CS4243_miniproj/captcha_img/test\vvioeu-0.png,pwmwwm
1808,D:/CS4243_miniproj/captcha_img/test\45weu-0.png,wwm6w
1809,D:/CS4243_miniproj/captcha_img/test\857txd-0.png,wwwwww
1810,D:/CS4243_miniproj/captcha_img/test\qn1d-0.png,wwwww
1811,D:/CS4243_miniproj/captcha_img/test\002e23-0.png,wmwwww
1812,D:/CS4243_miniproj/captcha_img/test\zafym-0.png,wwwwm
1813,D:/CS4243_miniproj/captcha_img/test\0a7sh2wp-0.png,wwwwwwww
1814,D:/CS4243_miniproj/captcha_img/test\u1lz3-0.png,wwpw7
1815,D:/CS4243_miniproj/captcha_img/test\fojc5-0.png,wpmpwp
1816,D:/CS4243_miniproj/captcha_img/test\c1zjhlz-0.png,wmwmwwmw
1817,D:/CS4243_miniproj/captcha_img/test\3q9kl33x-0.png,mwwmmmmm
1818,D:/CS4243_miniproj/captcha_img/test\rtxicbh-0.png,ww7wwwp
1819,D:/CS4243_miniproj/captcha_img/test\jyun-0.png,wwww
1820,D:/CS4243_miniproj/captcha_img/test\rubx10-0.png,wwmoww
1821,D:/CS4243_miniproj/captcha_img/test\1gbu5qus-0.png,m4wwwwww
1822,D:/CS4243_miniproj/captcha_img/test\nl4e1-0.png,mom
1823,D:/CS4243_miniproj/captcha_img/test\5unt2o-0.png,wwwfww
1824,D:/CS4243_miniproj/captcha_img/test\diisew16-0.png,wwowpwww
1825,D:/CS4243_miniproj/captcha_img/test\0rw4sjk-0.png,www7www
1826,D:/CS4243_miniproj/captcha_img/test\aiu0q3n5-0.png,wwwwwmmwm
1827,D:/CS4243_miniproj/captcha_img/test\vmubm06i-0.png,w6pwwpww
1828,D:/CS4243_miniproj/captcha_img/test\ubqwlx-0.png,howwwm
1829,D:/CS4243_miniproj/captcha_img/test\bc8nk-0.png,pwwwp
1830,D:/CS4243_miniproj/captcha_img/test\gheilnvi-0.png,whwwwwwp
1831,D:/CS4243_miniproj/captcha_img/test\lm9d24-0.png,wwpwwo
1832,D:/CS4243_miniproj/captcha_img/test\ot8sxi-0.png,hwmw
1833,D:/CS4243_miniproj/captcha_img/test\rzipgazj-0.png,pwm7wpww
1834,D:/CS4243_miniproj/captcha_img/test\w15fnfz7-0.png,wmwmpwww
1835,D:/CS4243_miniproj/captcha_img/test\oe0eq9-0.png,mhwww8
1836,D:/CS4243_miniproj/captcha_img/test\nvzpgdh-0.png,wwwwwnw
1837,D:/CS4243_miniproj/captcha_img/test\wkai-0.png,wwwww
1838,D:/CS4243_miniproj/captcha_img/test\odp8-0.png,uwpw
1839,D:/CS4243_miniproj/captcha_img/test\bayv1bf-0.png,wwwwuwm
1840,D:/CS4243_miniproj/captcha_img/test\2aidl-0.png,wwmpww
1841,D:/CS4243_miniproj/captcha_img/test\vi0d-0.png,wmwww
1842,D:/CS4243_miniproj/captcha_img/test\o8lf-0.png,mwww
1843,D:/CS4243_miniproj/captcha_img/test\4ni1kw-0.png,w7ww7ww
1844,D:/CS4243_miniproj/captcha_img/test\ptb87-0.png,uwwmw
1845,D:/CS4243_miniproj/captcha_img/test\ol1r-0.png,hwpw
1846,D:/CS4243_miniproj/captcha_img/test\lv8m9l-0.png,wwwwww
1847,D:/CS4243_miniproj/captcha_img/test\4b3eze4x-0.png,w7wwwwwm
1848,D:/CS4243_miniproj/captcha_img/test\7e5o36h-0.png,whmwwww
1849,D:/CS4243_miniproj/captcha_img/test\3flp3ljj-0.png,wmwwwwwwww
1850,D:/CS4243_miniproj/captcha_img/test\hagreh-0.png,hwwwwm
1851,D:/CS4243_miniproj/captcha_img/test\9q8et-0.png,wmwww
1852,D:/CS4243_miniproj/captcha_img/test\30rju0c-0.png,wwwmwwmw
1853,D:/CS4243_miniproj/captcha_img/test\lxbsfv-0.png,p7wwww
1854,D:/CS4243_miniproj/captcha_img/test\sdk4l7-0.png,ow7pwp
1855,D:/CS4243_miniproj/captcha_img/test\lqapu8-0.png,wwwwpm
1856,D:/CS4243_miniproj/captcha_img/test\qfqzy-0.png,wwp
1857,D:/CS4243_miniproj/captcha_img/test\07z0-0.png,pwww
1858,D:/CS4243_miniproj/captcha_img/test\8p2da-0.png,wwwww
1859,D:/CS4243_miniproj/captcha_img/test\ja6j-0.png,wwwmh
1860,D:/CS4243_miniproj/captcha_img/test\jlicpwe-0.png,wwmwwwwwp
1861,D:/CS4243_miniproj/captcha_img/test\kfa4jh-0.png,wmwwwww
1862,D:/CS4243_miniproj/captcha_img/test\6ziffcz-0.png,wuwwwwww
1863,D:/CS4243_miniproj/captcha_img/test\345ar-0.png,mmwww
1864,D:/CS4243_miniproj/captcha_img/test\4ina3nwq-0.png,wwwww7www
1865,D:/CS4243_miniproj/captcha_img/test\pqt4toan-0.png,nmwwwwpw
1866,D:/CS4243_miniproj/captcha_img/test\1cfa40wy-0.png,wwmwmwww
1867,D:/CS4243_miniproj/captcha_img/test\p8agb-0.png,w7www
1868,D:/CS4243_miniproj/captcha_img/test\szbx-0.png,7www
1869,D:/CS4243_miniproj/captcha_img/test\vled8-0.png,wmwpw
1870,D:/CS4243_miniproj/captcha_img/test\ygdory15-0.png,xm76wwmw
1871,D:/CS4243_miniproj/captcha_img/test\tfwptzc-0.png,wwnwwww
1872,D:/CS4243_miniproj/captcha_img/test\3ido1q0-0.png,wwwpwmwo
1873,D:/CS4243_miniproj/captcha_img/test\f73kv-0.png,ww6mw
1874,D:/CS4243_miniproj/captcha_img/test\4hycg-0.png,wwppw
1875,D:/CS4243_miniproj/captcha_img/test\oxtzxi-0.png,w8ww6w
1876,D:/CS4243_miniproj/captcha_img/test\o0995i-0.png,mwmpwwm
1877,D:/CS4243_miniproj/captcha_img/test\o2b2gfg-0.png,pwwwwow
1878,D:/CS4243_miniproj/captcha_img/test\uiqv-0.png,7wwp
1879,D:/CS4243_miniproj/captcha_img/test\1ku9bzoy-0.png,pwpwwwmm
1880,D:/CS4243_miniproj/captcha_img/test\q7ix0c-0.png,mwwwmw7
1881,D:/CS4243_miniproj/captcha_img/test\0tbe-0.png,wwwp
1882,D:/CS4243_miniproj/captcha_img/test\qrpynkwv-0.png,wp4wwwww
1883,D:/CS4243_miniproj/captcha_img/test\gdhkyad-0.png,wwmwwmp
1884,D:/CS4243_miniproj/captcha_img/test\505bfqaw-0.png,wwwwpmwm
1885,D:/CS4243_miniproj/captcha_img/test\al5oidta-0.png,wmmwwpmww
1886,D:/CS4243_miniproj/captcha_img/test\6cn8khq-0.png,ww7ww
1887,D:/CS4243_miniproj/captcha_img/test\qw1dv-0.png,mhwpw
1888,D:/CS4243_miniproj/captcha_img/test\dxyz-0.png,w7ww
1889,D:/CS4243_miniproj/captcha_img/test\c3mh-0.png,whww
1890,D:/CS4243_miniproj/captcha_img/test\zdoblf-0.png,wwwmww
1891,D:/CS4243_miniproj/captcha_img/test\g2d389y-0.png,owwwwww
1892,D:/CS4243_miniproj/captcha_img/test\cwtje-0.png,mpmw
1893,D:/CS4243_miniproj/captcha_img/test\1irn-0.png,wdwp
1894,D:/CS4243_miniproj/captcha_img/test\nqdrscn5-0.png,wwpwmwwp
1895,D:/CS4243_miniproj/captcha_img/test\48nd6j-0.png,w9pwnw
1896,D:/CS4243_miniproj/captcha_img/test\eapsj-0.png,wwuwmw
1897,D:/CS4243_miniproj/captcha_img/test\x2f7mwro-0.png,wpmmwww7p
1898,D:/CS4243_miniproj/captcha_img/test\dhgx-0.png,wwnw
1899,D:/CS4243_miniproj/captcha_img/test\eq9vn3-0.png,wxwwwwmwm
1900,D:/CS4243_miniproj/captcha_img/test\y68r-0.png,7www
1901,D:/CS4243_miniproj/captcha_img/test\ham46lpd-0.png,0uwwwhmw
1902,D:/CS4243_miniproj/captcha_img/test\c1dq8-0.png,wwwww
1903,D:/CS4243_miniproj/captcha_img/test\1x44n7nx-0.png,wmm3wwpw
1904,D:/CS4243_miniproj/captcha_img/test\1tyn-0.png,3mww
1905,D:/CS4243_miniproj/captcha_img/test\0scs-0.png,wwww
1906,D:/CS4243_miniproj/captcha_img/test\kwe6yy64-0.png,wwwwww
1907,D:/CS4243_miniproj/captcha_img/test\4dzwx-0.png,wwpwp
1908,D:/CS4243_miniproj/captcha_img/test\hljv6-0.png,pwwwp
1909,D:/CS4243_miniproj/captcha_img/test\8t95-0.png,wwuw
1910,D:/CS4243_miniproj/captcha_img/test\squ6k1-0.png,wwwwpp
1911,D:/CS4243_miniproj/captcha_img/test\72qrkw-0.png,mwwp7w
1912,D:/CS4243_miniproj/captcha_img/test\zumj-0.png,p77w
1913,D:/CS4243_miniproj/captcha_img/test\nhg8w-0.png,mwmww
1914,D:/CS4243_miniproj/captcha_img/test\wpkvs6-0.png,mwwmww
1915,D:/CS4243_miniproj/captcha_img/test\1asdyrv-0.png,hu7wwwp
1916,D:/CS4243_miniproj/captcha_img/test\rf6f-0.png,pwww
1917,D:/CS4243_miniproj/captcha_img/test\m2i4u-0.png,wmhmww
1918,D:/CS4243_miniproj/captcha_img/test\ighh4lc-0.png,dmwmwmwp
1919,D:/CS4243_miniproj/captcha_img/test\wb609qj-0.png,wpmiwpwww
1920,D:/CS4243_miniproj/captcha_img/test\oywfaf-0.png,wumww7
1921,D:/CS4243_miniproj/captcha_img/test\iq0bjxdg-0.png,wpwwwmwwmw
1922,D:/CS4243_miniproj/captcha_img/test\43uquhed-0.png,wwwwwwww
1923,D:/CS4243_miniproj/captcha_img/test\i5kd0omr-0.png,pm3mwpwww
1924,D:/CS4243_miniproj/captcha_img/test\g4pu-0.png,wph
1925,D:/CS4243_miniproj/captcha_img/test\hyj870q-0.png,wwwwp40
1926,D:/CS4243_miniproj/captcha_img/test\57z6amy5-0.png,wwwwwwwu
1927,D:/CS4243_miniproj/captcha_img/test\iwlynjx2-0.png,wwwwwwww
1928,D:/CS4243_miniproj/captcha_img/test\728h-0.png,wmmm
1929,D:/CS4243_miniproj/captcha_img/test\a05d1v-0.png,wwwmpw
1930,D:/CS4243_miniproj/captcha_img/test\ci2yg-0.png,wwpwuwwww
1931,D:/CS4243_miniproj/captcha_img/test\h1ytmt-0.png,mwpwwm
1932,D:/CS4243_miniproj/captcha_img/test\jfsnttz-0.png,wpwwww
1933,D:/CS4243_miniproj/captcha_img/test\n4exm-0.png,wpwww
1934,D:/CS4243_miniproj/captcha_img/test\z1stkhmn-0.png,wm7wpww
1935,D:/CS4243_miniproj/captcha_img/test\unr4-0.png,wpwm
1936,D:/CS4243_miniproj/captcha_img/test\03yl9s-0.png,wwwwpu
1937,D:/CS4243_miniproj/captcha_img/test\x2hj-0.png,wwmww
1938,D:/CS4243_miniproj/captcha_img/test\be5bvz-0.png,owwwmw
1939,D:/CS4243_miniproj/captcha_img/test\18gg-0.png,mwww
1940,D:/CS4243_miniproj/captcha_img/test\51tm1m-0.png,pw6wwmpuw6wm
1941,D:/CS4243_miniproj/captcha_img/test\uiu9qbp-0.png,mwmwmmp
1942,D:/CS4243_miniproj/captcha_img/test\j7lkhg-0.png,wwm07ww
1943,D:/CS4243_miniproj/captcha_img/test\leetgs6-0.png,wow37mw
1944,D:/CS4243_miniproj/captcha_img/test\ppsxh90-0.png,wmwwwwww
1945,D:/CS4243_miniproj/captcha_img/test\lq8z87-0.png,wwwwpw
1946,D:/CS4243_miniproj/captcha_img/test\st46-0.png,wwww
1947,D:/CS4243_miniproj/captcha_img/test\ge5tdvi-0.png,pwwww7ww
1948,D:/CS4243_miniproj/captcha_img/test\8t5ylkn-0.png,pwwmwmp
1949,D:/CS4243_miniproj/captcha_img/test\ez5h-0.png,7www
1950,D:/CS4243_miniproj/captcha_img/test\hetibp-0.png,pwwwwww
1951,D:/CS4243_miniproj/captcha_img/test\7atr4vpn-0.png,wwwwppwp
1952,D:/CS4243_miniproj/captcha_img/test\p91f1mry-0.png,wimwwwpwo
1953,D:/CS4243_miniproj/captcha_img/test\97vl-0.png,wwwo
1954,D:/CS4243_miniproj/captcha_img/test\74d5nqg7-0.png,ww3wmmmwpm
1955,D:/CS4243_miniproj/captcha_img/test\yc4w-0.png,wwww
1956,D:/CS4243_miniproj/captcha_img/test\3smh1i-0.png,pwwmww7
1957,D:/CS4243_miniproj/captcha_img/test\m19yr21n-0.png,mwwwww7m
1958,D:/CS4243_miniproj/captcha_img/test\11nm-0.png,wwww
1959,D:/CS4243_miniproj/captcha_img/test\suv8-0.png,wmww
1960,D:/CS4243_miniproj/captcha_img/test\loo3ncg-0.png,pcwwmw7
1961,D:/CS4243_miniproj/captcha_img/test\bh8fm4-0.png,mmiwmm
1962,D:/CS4243_miniproj/captcha_img/test\7zns-0.png,wwww
1963,D:/CS4243_miniproj/captcha_img/test\xupyep0m-0.png,wwuw
1964,D:/CS4243_miniproj/captcha_img/test\ptp3s-0.png,wwwww
1965,D:/CS4243_miniproj/captcha_img/test\wvnwm-0.png,wpmpu
1966,D:/CS4243_miniproj/captcha_img/test\stl4xtj-0.png,wmwpwww
1967,D:/CS4243_miniproj/captcha_img/test\9l7bkna-0.png,ppwwwhw
1968,D:/CS4243_miniproj/captcha_img/test\3eyys-0.png,wpwmw
1969,D:/CS4243_miniproj/captcha_img/test\k6oku5-0.png,mwwwmw
1970,D:/CS4243_miniproj/captcha_img/test\cfqgi-0.png,wwhwp
1971,D:/CS4243_miniproj/captcha_img/test\sa74r-0.png,wpwww
1972,D:/CS4243_miniproj/captcha_img/test\lmzu3cgb-0.png,ww
1973,D:/CS4243_miniproj/captcha_img/test\9k0r3u89-0.png,owwwmwww
1974,D:/CS4243_miniproj/captcha_img/test\zwjhgwvj-0.png,wwpwwwwwmw
1975,D:/CS4243_miniproj/captcha_img/test\f49sgark-0.png,wwcmwwpw
1976,D:/CS4243_miniproj/captcha_img/test\nf3w3-0.png,wwpww
1977,D:/CS4243_miniproj/captcha_img/test\39fyn9-0.png,wwwwwp
1978,D:/CS4243_miniproj/captcha_img/test\5buf-0.png,phw7
1979,D:/CS4243_miniproj/captcha_img/test\ctyged6-0.png,7w77pww
1980,D:/CS4243_miniproj/captcha_img/test\04zqohgi-0.png,wwwwwmmwm
1981,D:/CS4243_miniproj/captcha_img/test\icew-0.png,wwuw
1982,D:/CS4243_miniproj/captcha_img/test\xr47ewz-0.png,wwpuwww
1983,D:/CS4243_miniproj/captcha_img/test\xteqzb6-0.png,mwwwwmw
1984,D:/CS4243_miniproj/captcha_img/test\cczqr7m-0.png,wwppwww
1985,D:/CS4243_miniproj/captcha_img/test\vclgq26-0.png,wwwpmwo
1986,D:/CS4243_miniproj/captcha_img/test\pwp08u13-0.png,wwwwwwwm
1987,D:/CS4243_miniproj/captcha_img/test\pkgt-0.png,wmww
1988,D:/CS4243_miniproj/captcha_img/test\h50uifd-0.png,wwwww
1989,D:/CS4243_miniproj/captcha_img/test\zrfa0m0j-0.png,wwwwwwwwwwwmwp
1990,D:/CS4243_miniproj/captcha_img/test\6t2f1-0.png,mwwwu
1991,D:/CS4243_miniproj/captcha_img/test\wcgxtu6-0.png,mwwwwpw
1992,D:/CS4243_miniproj/captcha_img/test\q5vxwf-0.png,www3hm
1993,D:/CS4243_miniproj/captcha_img/test\7juo675-0.png,wwwwwwww
1994,D:/CS4243_miniproj/captcha_img/test\ndtfd-0.png,wwwww
1995,D:/CS4243_miniproj/captcha_img/test\jldc-0.png,7kwm
1996,D:/CS4243_miniproj/captcha_img/test\jnovjd-0.png,wwwwuppm
1997,D:/CS4243_miniproj/captcha_img/test\1dhcacd-0.png,umwm7wp
1998,D:/CS4243_miniproj/captcha_img/test\xze1h-0.png,wwwmw
1999,D:/CS4243_miniproj/captcha_img/test\jaof-0.png,wwwww
